conversation_id,model,prompt0_id,model_prompt0_interaction,time_to_failure,censored,avg_prompt_to_prompt_drift,avg_context_to_prompt_drift,avg_prompt_complexity
488,gemini_15,5655407423302068992,gemini_15_5655407423302068992,9,1,0.01958179473876953,0.05192399024963379,88.0
489,gemini_15,-5327276611327029131,gemini_15_-5327276611327029131,1,0,0.02929089218378067,0.04576858546998766,108.0
490,gemini_15,4868259670084290209,gemini_15_4868259670084290209,1,0,0.04374150186777115,0.13165558709038627,77.22222222222223
491,gemini_15,8677649569577561570,gemini_15_8677649569577561570,0,0,,0.054980695247650146,50.0
492,gemini_15,8999857608943025829,gemini_15_8999857608943025829,8,0,0.04331720620393753,0.16618162393569946,28.11111111111111
493,gemini_15,-1851424445824463831,gemini_15_-1851424445824463831,2,0,0.1210373118519783,0.23325871096716988,35.333333333333336
494,gemini_15,-5802708885951655644,gemini_15_-5802708885951655644,2,0,0.07319187372922897,0.19874240292443168,38.22222222222222
495,gemini_15,-7342842263678399024,gemini_15_-7342842263678399024,1,0,0.07661199569702148,0.1655362976921929,31.333333333333332
496,gemini_15,8714541432347281353,gemini_15_8714541432347281353,0,0,,0.04530400037765503,118.0
497,gemini_15,-3668936547519238091,gemini_15_-3668936547519238091,0,0,,0.14250469207763672,26.0
498,gemini_15,4960131355008836453,gemini_15_4960131355008836453,0,0,,0.07745194435119629,45.0
499,gemini_15,-5712186306387546676,gemini_15_-5712186306387546676,0,0,,0.12423813343048096,31.0
500,gemini_15,6760529312442328829,gemini_15_6760529312442328829,2,0,0.05418635159730911,0.10457675986819798,75.55555555555556
501,gemini_15,6269887458366159507,gemini_15_6269887458366159507,2,0,0.027553081512451172,0.0940637124909295,102.33333333333333
502,gemini_15,-1868991801877514252,gemini_15_-1868991801877514252,0,0,,0.06227618455886841,57.0
503,gemini_15,7120225074148741877,gemini_15_7120225074148741877,0,0,,0.035046279430389404,57.0
504,gemini_15,-4582594627304211305,gemini_15_-4582594627304211305,0,0,,0.05041348934173584,38.0
505,gemini_15,4818017296434669837,gemini_15_4818017296434669837,0,0,,0.07835829257965088,91.0
506,gemini_15,-4478072872235139464,gemini_15_-4478072872235139464,0,0,,0.06929147243499756,49.0
507,gemini_15,-1037537758938675655,gemini_15_-1037537758938675655,8,0,0.0764370784163475,0.2465070022477044,28.555555555555557
508,gemini_15,6142779911027934248,gemini_15_6142779911027934248,0,0,,0.057726144790649414,53.0
509,gemini_15,6553991521863672073,gemini_15_6553991521863672073,2,0,0.06834687292575836,0.11173980765872532,63.44444444444444
510,gemini_15,-2764209407143173999,gemini_15_-2764209407143173999,9,1,0.08581346273422241,0.17082549466027153,35.44444444444444
511,gemini_15,5478432026277049877,gemini_15_5478432026277049877,7,0,0.07439958304166794,0.1519073314136929,64.88888888888889
512,gemini_15,-8664060077933191065,gemini_15_-8664060077933191065,2,0,0.05684655159711838,0.16684656673007542,34.44444444444444
513,gemini_15,-4119428755444826376,gemini_15_-4119428755444826376,5,0,0.06728409230709076,0.24315649271011353,35.333333333333336
514,gemini_15,4178077689537425404,gemini_15_4178077689537425404,9,1,0.04379742592573166,0.1344828406969706,38.333333333333336
515,gemini_15,4619333360613771346,gemini_15_4619333360613771346,0,0,,0.26336365938186646,17.0
516,gemini_15,2025492212201560094,gemini_15_2025492212201560094,2,0,0.03356412798166275,0.21254683203167385,40.111111111111114
517,gemini_15,-145514456942682794,gemini_15_-145514456942682794,0,0,,0.2333107590675354,24.0
518,gemini_15,9190025707508531612,gemini_15_9190025707508531612,2,0,0.04942425340414047,0.19875824451446533,31.11111111111111
519,gemini_15,-2544816471581413726,gemini_15_-2544816471581413726,9,1,0.08835610747337341,0.31067923042509293,35.0
520,gemini_15,1968521898368731602,gemini_15_1968521898368731602,7,0,0.11155388504266739,0.32640529341167873,25.22222222222222
521,gemini_15,-5307959709917336269,gemini_15_-5307959709917336269,1,0,0.07342378795146942,0.2031808296839396,40.0
522,gemini_15,8232243152145413650,gemini_15_8232243152145413650,1,0,0.046520933508872986,0.12103536393907335,43.22222222222222
523,gemini_15,-282394128894161934,gemini_15_-282394128894161934,2,0,0.05764973908662796,0.1262270344628228,43.888888888888886
524,gemini_15,-1566498382802897107,gemini_15_-1566498382802897107,2,0,0.049850091338157654,0.24634097682105172,31.555555555555557
525,gemini_15,-3622459144841644530,gemini_15_-3622459144841644530,2,0,0.07832074165344238,0.12645728058285183,65.77777777777777
526,gemini_15,-1957063771944056004,gemini_15_-1957063771944056004,4,0,0.03989434242248535,0.13152552975548637,49.22222222222222
527,gemini_15,-7081787720199437945,gemini_15_-7081787720199437945,2,0,0.051572710275650024,0.1846183803346422,48.333333333333336
528,gemini_15,-7424306111504383062,gemini_15_-7424306111504383062,6,0,0.09142521023750305,0.2520023716820611,29.11111111111111
529,gemini_15,-219644579307221145,gemini_15_-219644579307221145,2,0,0.07183828204870224,0.16586023569107056,44.111111111111114
530,gemini_15,5714095624015162924,gemini_15_5714095624015162924,9,1,0.039740122854709625,0.1399394472440084,63.333333333333336
531,gemini_15,-4890298872584833321,gemini_15_-4890298872584833321,0,0,,0.08924198150634766,31.0
532,gemini_15,2413673512581991594,gemini_15_2413673512581991594,1,0,0.08894921094179153,0.2710416250758701,40.22222222222222
533,gemini_15,-7528641691968163188,gemini_15_-7528641691968163188,5,0,0.04851978272199631,0.16549640893936157,58.111111111111114
534,gemini_15,8830109588951711711,gemini_15_8830109588951711711,2,0,0.08568230271339417,0.25941575898064506,32.111111111111114
535,gemini_15,-4368214592686734635,gemini_15_-4368214592686734635,5,0,0.07520610839128494,0.13710814052157932,36.333333333333336
536,gemini_15,-5297493035095661441,gemini_15_-5297493035095661441,9,1,0.06188850849866867,0.17832407024171618,41.333333333333336
537,gemini_15,6546667240926326491,gemini_15_6546667240926326491,7,0,0.04255097359418869,0.19787065850363839,52.333333333333336
538,gemini_15,-4416208263126222615,gemini_15_-4416208263126222615,4,0,0.03868541866540909,0.20052178038491142,49.111111111111114
539,gemini_15,-2670463895495901687,gemini_15_-2670463895495901687,4,0,0.10117749869823456,0.15003370576434666,57.22222222222222
540,gemini_15,1448852284699069801,gemini_15_1448852284699069801,0,0,,0.06408566236495972,43.0
541,gemini_15,854670588290086259,gemini_15_854670588290086259,0,0,,0.10481613874435425,39.0
542,gemini_15,4968827808581438462,gemini_15_4968827808581438462,0,0,,0.0860777497291565,52.0
543,gemini_15,-201937304647716523,gemini_15_-201937304647716523,0,0,,0.06456160545349121,34.0
544,gemini_15,2382723644051589246,gemini_15_2382723644051589246,0,0,,0.06674796342849731,69.0
545,gemini_15,-3730627770851984683,gemini_15_-3730627770851984683,9,1,0.03422180563211441,0.09370160765118069,43.111111111111114
546,gemini_15,4829408015701770415,gemini_15_4829408015701770415,0,0,,0.08584713935852051,32.0
547,gemini_15,6367950917765180198,gemini_15_6367950917765180198,9,1,0.02902177721261978,0.09095152219136556,49.111111111111114
548,gemini_15,5673877421533075230,gemini_15_5673877421533075230,4,0,0.031020373106002808,0.07478408018747966,56.0
549,gemini_15,-5524124989955706502,gemini_15_-5524124989955706502,0,0,,0.07434296607971191,38.0
550,gemini_15,-5439964041500013532,gemini_15_-5439964041500013532,0,0,,0.08609163761138916,80.0
551,gemini_15,-5083776216869063831,gemini_15_-5083776216869063831,1,0,0.05946805328130722,0.1399180425537957,42.55555555555556
552,gemini_15,-4512853636600821092,gemini_15_-4512853636600821092,9,1,0.050763338804244995,0.12893530395295885,82.33333333333333
553,gemini_15,-7344954875905561356,gemini_15_-7344954875905561356,0,0,,0.12727653980255127,39.0
554,gemini_15,515075473070666873,gemini_15_515075473070666873,0,0,,0.11073470115661621,75.0
555,gemini_15,-8979489546024459942,gemini_15_-8979489546024459942,1,0,0.04138965159654617,0.09360115395651923,52.55555555555556
556,gemini_15,-3273332428710421587,gemini_15_-3273332428710421587,1,0,0.08658702671527863,0.15309575531217787,127.33333333333333
557,gemini_15,-864447521541591025,gemini_15_-864447521541591025,2,0,0.058787159621715546,0.07178017828199598,124.33333333333333
558,gemini_15,-4259727358408442378,gemini_15_-4259727358408442378,0,0,,0.06270051002502441,39.0
559,gemini_15,1856085361851460731,gemini_15_1856085361851460731,0,0,,0.07212060689926147,74.0
560,gemini_15,5899622476551925229,gemini_15_5899622476551925229,1,0,0.04683990776538849,0.11304167906443278,99.22222222222223
561,gemini_15,-8210993141885542740,gemini_15_-8210993141885542740,3,0,0.04137028008699417,0.056663943661583796,86.55555555555556
562,gemini_15,-3326225215963242188,gemini_15_-3326225215963242188,9,1,0.08702192455530167,0.13703394598431057,41.0
563,gemini_15,9120202059037252274,gemini_15_9120202059037252274,9,1,0.05069160461425781,0.13429429133733115,28.11111111111111
564,gemini_15,-1667564584444974244,gemini_15_-1667564584444974244,3,0,0.03793229162693024,0.11977133486005995,43.333333333333336
565,gemini_15,-5813411975472936393,gemini_15_-5813411975472936393,6,0,0.0718570128083229,0.1374199257956611,54.666666666666664
566,gemini_15,3332199825992828969,gemini_15_3332199825992828969,9,1,0.05509931594133377,0.10259093178643121,58.111111111111114
567,gemini_15,5532071176201882405,gemini_15_5532071176201882405,0,0,,0.048149943351745605,78.0
568,gemini_15,1955960136735113782,gemini_15_1955960136735113782,0,0,,0.11767977476119995,32.0
569,gemini_15,7913293870671325248,gemini_15_7913293870671325248,9,1,0.056235820055007935,0.10859629180696276,25.11111111111111
570,gemini_15,4180482087222806731,gemini_15_4180482087222806731,0,0,,0.12251126766204834,72.0
571,gemini_15,307475084953913177,gemini_15_307475084953913177,2,0,0.03906285762786865,0.10995587375428942,85.44444444444444
572,gemini_15,4138763173111043120,gemini_15_4138763173111043120,0,0,,0.12353944778442383,71.0
573,gemini_15,-1392740528484956750,gemini_15_-1392740528484956750,0,0,,0.12101101875305176,70.0
574,gemini_15,-4649465065639222836,gemini_15_-4649465065639222836,1,0,0.03385770320892334,0.11641991800732082,92.44444444444444
575,gemini_15,668963275152226085,gemini_15_668963275152226085,1,0,0.03337627649307251,0.08916760815514459,80.44444444444444
576,gemini_15,5030705751435651195,gemini_15_5030705751435651195,0,0,,0.13142967224121094,78.0
577,gemini_15,2655751308513644165,gemini_15_2655751308513644165,0,0,,0.11405616998672485,77.0
578,gemini_15,-3647410758394252883,gemini_15_-3647410758394252883,0,0,,0.12845242023468018,77.0
579,gemini_15,-5305233391596905188,gemini_15_-5305233391596905188,0,0,,0.08438193798065186,86.0
580,gemini_15,615987152671936340,gemini_15_615987152671936340,0,0,,0.11584794521331787,70.0
581,gemini_15,5917114626254733750,gemini_15_5917114626254733750,0,0,,0.13285070657730103,75.0
582,gemini_15,2924748479943322329,gemini_15_2924748479943322329,0,0,,0.11567437648773193,82.0
583,gemini_15,-785956967634432504,gemini_15_-785956967634432504,0,0,,0.1058889627456665,68.0
584,gemini_15,1097888977759176375,gemini_15_1097888977759176375,0,0,,0.10386800765991211,71.0
585,gemini_15,595581238045250575,gemini_15_595581238045250575,5,0,0.11053598672151566,0.18893214066823324,43.0
586,gemini_15,-6091349600504718204,gemini_15_-6091349600504718204,2,0,0.07081536948680878,0.11993720796373156,40.77777777777778
587,gemini_15,8987061951389301044,gemini_15_8987061951389301044,9,1,0.03264682739973068,0.11406927638583714,89.33333333333333
588,gemini_15,-5302965726896722010,gemini_15_-5302965726896722010,6,0,0.0598120242357254,0.12702996863259208,33.55555555555556
589,gemini_15,-8912170751474438565,gemini_15_-8912170751474438565,1,0,0.05756158381700516,0.09366228845384386,70.88888888888889
590,gemini_15,-1379802051182670573,gemini_15_-1379802051182670573,0,0,,0.07017683982849121,31.0
591,gemini_15,-2466264396963873670,gemini_15_-2466264396963873670,0,0,,0.05400961637496948,58.0
592,gemini_15,8489639395249977688,gemini_15_8489639395249977688,9,1,0.04898089915513992,0.12095828188790216,32.333333333333336
593,gemini_15,-7548478012161881794,gemini_15_-7548478012161881794,0,0,,0.06604063510894775,55.0
594,gemini_15,-7466070401694971422,gemini_15_-7466070401694971422,1,0,0.06757551431655884,0.14920246601104736,93.77777777777777
595,gemini_15,-115696686187156725,gemini_15_-115696686187156725,6,0,0.06691990792751312,0.13450806008444893,33.888888888888886
596,gemini_15,-4704359307875217289,gemini_15_-4704359307875217289,0,0,,0.1303403377532959,41.0
597,gemini_15,248689908078711523,gemini_15_248689908078711523,9,1,0.07469604164361954,0.11962771415710449,86.66666666666667
598,gemini_15,-7149378201655828096,gemini_15_-7149378201655828096,2,0,0.059031255543231964,0.19750485817591348,27.11111111111111
599,gemini_15,8505446152704718534,gemini_15_8505446152704718534,1,0,0.02906554937362671,0.11011877324846056,101.33333333333333
600,gemini_15,-533359250537072623,gemini_15_-533359250537072623,5,0,0.07434426248073578,0.2348437706629435,28.333333333333332
601,gemini_15,7961518411453624264,gemini_15_7961518411453624264,2,0,0.06606481969356537,0.21511315637164646,50.0
602,gemini_15,4247233618451086231,gemini_15_4247233618451086231,0,0,,0.16387945413589478,39.0
603,gemini_15,8328673263969582786,gemini_15_8328673263969582786,2,0,0.09377094358205795,0.13682062758339775,144.22222222222223
604,gemini_15,-5409676095332498911,gemini_15_-5409676095332498911,2,0,0.08537718653678894,0.21784445312288073,45.0
605,gemini_15,-8860146376729444682,gemini_15_-8860146376729444682,9,1,0.05262146145105362,0.287379695309533,41.666666666666664
606,gemini_15,5548431208557033952,gemini_15_5548431208557033952,0,0,,0.1407855749130249,41.0
607,gemini_15,-5638363706275568543,gemini_15_-5638363706275568543,1,0,0.062040068209171295,0.15367025799221462,54.44444444444444
608,gemini_15,-3029071112556165194,gemini_15_-3029071112556165194,9,1,0.0790785476565361,0.1884983645545112,46.44444444444444
609,gemini_15,1454209788289558729,gemini_15_1454209788289558729,1,0,0.06099098175764084,0.12071367104848225,62.0
610,gemini_15,-1990456879860801173,gemini_15_-1990456879860801173,1,0,0.046477414667606354,0.13013554281658596,29.11111111111111
611,gemini_15,4083494200571196485,gemini_15_4083494200571196485,2,0,0.08002498745918274,0.22223330868615043,30.11111111111111
612,gemini_15,-6530973723400852900,gemini_15_-6530973723400852900,5,0,0.082712322473526,0.2008020281791687,27.11111111111111
613,gemini_15,-3759933468170943164,gemini_15_-3759933468170943164,5,0,0.10216435045003891,0.17152384916941324,67.44444444444444
614,gemini_15,-9095642834455795359,gemini_15_-9095642834455795359,2,0,0.026048287749290466,0.06335379679997762,151.33333333333334
615,gemini_15,4883285934621037852,gemini_15_4883285934621037852,0,0,,0.1373254656791687,29.0
616,gemini_15,-5084510592640170023,gemini_15_-5084510592640170023,3,0,0.03906892240047455,0.15155389573838976,51.333333333333336
617,gemini_15,-4382399965945166726,gemini_15_-4382399965945166726,9,1,0.06086505204439163,0.10614839527342054,41.333333333333336
618,gemini_15,3992227395822459682,gemini_15_3992227395822459682,8,0,0.03514408320188522,0.08327437771691217,74.77777777777777
619,gemini_15,2688041034678077122,gemini_15_2688041034678077122,9,1,0.05122872442007065,0.10121912426418728,46.77777777777778
620,gemini_15,4882880213160470129,gemini_15_4882880213160470129,0,0,,0.07724112272262573,43.0
621,gemini_15,-5001520313823084554,gemini_15_-5001520313823084554,6,0,0.041526563465595245,0.17443652947743735,72.33333333333333
622,gemini_15,-4214355397460237649,gemini_15_-4214355397460237649,2,0,0.06237180531024933,0.10077673196792603,67.44444444444444
623,gemini_15,3809756884311434454,gemini_15_3809756884311434454,0,0,,0.07185101509094238,78.0
624,gemini_15,5636752410770769076,gemini_15_5636752410770769076,0,0,,0.062192440032958984,55.0
625,gemini_15,-3153546990902596580,gemini_15_-3153546990902596580,1,0,0.07762203365564346,0.07849948273764716,100.77777777777777
626,gemini_15,-7788595398757781011,gemini_15_-7788595398757781011,1,0,0.05493904650211334,0.14269356595145333,62.111111111111114
627,gemini_15,1628880396773862908,gemini_15_1628880396773862908,1,0,0.0614735409617424,0.10311753220028347,73.66666666666667
628,gemini_15,2624596756190113687,gemini_15_2624596756190113687,0,0,,0.08158087730407715,47.0
629,gemini_15,-7418770493801244007,gemini_15_-7418770493801244007,2,0,0.0581197515130043,0.07396447658538818,64.66666666666667
630,gemini_15,288348719443422331,gemini_15_288348719443422331,2,0,0.06008904427289963,0.12375600470436944,79.44444444444444
631,gemini_15,6192810342030719150,gemini_15_6192810342030719150,2,0,0.031541481614112854,0.0611102647251553,108.44444444444444
632,gemini_15,-858746664011760221,gemini_15_-858746664011760221,1,0,0.060082949697971344,0.13613461785846287,81.77777777777777
633,gemini_15,-2791971212728306446,gemini_15_-2791971212728306446,4,0,0.03631879389286041,0.06990347968207465,106.88888888888889
634,gemini_15,-4603902767419777956,gemini_15_-4603902767419777956,2,0,0.03885519504547119,0.15417926841311985,43.44444444444444
635,gemini_15,-2405468074134767131,gemini_15_-2405468074134767131,2,0,0.030497752130031586,0.15905747810999551,34.333333333333336
636,gemini_15,-2104551873794905043,gemini_15_-2104551873794905043,6,0,0.061856210231781006,0.18645809094111124,38.111111111111114
637,gemini_15,-2469552883126402852,gemini_15_-2469552883126402852,6,0,0.08317388594150543,0.15485080083211264,48.44444444444444
638,gemini_15,4597293762826075041,gemini_15_4597293762826075041,9,1,0.04674816131591797,0.24887782997555202,27.11111111111111
639,gemini_15,-5031284985737034642,gemini_15_-5031284985737034642,0,0,,0.10370171070098877,27.0
640,gemini_15,1833299586384845939,gemini_15_1833299586384845939,5,0,0.06304755806922913,0.15298128128051758,39.44444444444444
641,gemini_15,4296288963771663537,gemini_15_4296288963771663537,2,0,0.08269061893224716,0.1414545045958625,64.88888888888889
642,gemini_15,-9216936337646969014,gemini_15_-9216936337646969014,9,1,0.04673932492733002,0.09187604321373834,67.77777777777777
643,gemini_15,-1759304898875826674,gemini_15_-1759304898875826674,9,1,0.06938885152339935,0.17295777135425144,46.111111111111114
644,gemini_15,-1488001096335457026,gemini_15_-1488001096335457026,2,0,0.05900038778781891,0.11225430832968818,49.666666666666664
645,gemini_15,-7400072053515487919,gemini_15_-7400072053515487919,2,0,0.09550230205059052,0.17465405993991429,55.111111111111114
646,gemini_15,-3753680552954269042,gemini_15_-3753680552954269042,3,0,0.07877373695373535,0.14208317465252346,66.22222222222223
647,gemini_15,-6479558408615912443,gemini_15_-6479558408615912443,2,0,0.05885259062051773,0.12678901354471842,46.44444444444444
648,gemini_15,-8760314924221629094,gemini_15_-8760314924221629094,1,0,0.06521441787481308,0.14001360866758558,68.11111111111111
649,gemini_15,-874597672989131155,gemini_15_-874597672989131155,3,0,0.08178591728210449,0.17790093024571738,81.0
650,gemini_15,-8783192966458321778,gemini_15_-8783192966458321778,2,0,0.09104376286268234,0.16043947802649605,54.0
651,gemini_15,-5269383193875640086,gemini_15_-5269383193875640086,3,0,0.07001230865716934,0.19912314414978027,57.666666666666664
652,gemini_15,3845941824016564481,gemini_15_3845941824016564481,5,0,0.11489453911781311,0.11051186588075426,73.55555555555556
653,gemini_15,5069744815902056318,gemini_15_5069744815902056318,9,1,0.08488475531339645,0.17138163248697916,69.44444444444444
654,gemini_15,-5143105452090402533,gemini_15_-5143105452090402533,2,0,0.10486773401498795,0.24127896626790366,43.44444444444444
655,gemini_15,2401997028572997218,gemini_15_2401997028572997218,3,0,0.054549768567085266,0.1072121262550354,57.333333333333336
656,gemini_15,5900410750958394974,gemini_15_5900410750958394974,2,0,0.09323819726705551,0.17848420143127441,63.77777777777778
657,gemini_15,-9085605242474762509,gemini_15_-9085605242474762509,9,1,0.06576329469680786,0.16509570015801323,30.333333333333332
658,gemini_15,-282948514500199799,gemini_15_-282948514500199799,2,0,0.10127892345190048,0.1823690931002299,66.22222222222223
659,gemini_15,39881338678497406,gemini_15_39881338678497406,0,0,,0.2076769471168518,30.0
660,gemini_15,1639097812535627640,gemini_15_1639097812535627640,0,0,,0.08767819404602051,50.0
661,gemini_15,-2590466417248144010,gemini_15_-2590466417248144010,5,0,0.053555428981781006,0.20725106530719334,50.111111111111114
662,gemini_15,5928080042133349539,gemini_15_5928080042133349539,9,1,0.057324059307575226,0.10628171099556817,54.666666666666664
663,gemini_15,3357030607152286784,gemini_15_3357030607152286784,2,0,0.060108862817287445,0.1317997243669298,52.0
664,gemini_15,5850965668185432018,gemini_15_5850965668185432018,2,0,0.05327768623828888,0.17131631241904366,34.111111111111114
665,gemini_15,-7867367579319341073,gemini_15_-7867367579319341073,3,0,0.06032436341047287,0.13895410961574978,40.333333333333336
666,gemini_15,-3277494980774718309,gemini_15_-3277494980774718309,0,0,,0.2031671404838562,17.0
667,gemini_15,847650712333026922,gemini_15_847650712333026922,0,0,,0.06453567743301392,47.0
668,gemini_15,-2116273734018742009,gemini_15_-2116273734018742009,2,0,0.09838014096021652,0.27245450682110256,26.11111111111111
669,gemini_15,-7432796024381616102,gemini_15_-7432796024381616102,2,0,0.09141375869512558,0.23088083664576212,31.444444444444443
670,gemini_15,2364764668190351015,gemini_15_2364764668190351015,0,0,,0.04935884475708008,56.0
671,gemini_15,8392203052366320174,gemini_15_8392203052366320174,1,0,0.06494135409593582,0.15575299660364786,39.44444444444444
672,gemini_15,297163297490146348,gemini_15_297163297490146348,1,0,0.09763315320014954,0.1652794082959493,37.77777777777778
673,gemini_15,7361104202288423740,gemini_15_7361104202288423740,0,0,,0.16193699836730957,38.0
674,gemini_15,6290299941043461325,gemini_15_6290299941043461325,0,0,,0.07446056604385376,35.0
675,gemini_15,-3329004796542256963,gemini_15_-3329004796542256963,4,0,0.0813046395778656,0.20454996161990696,32.111111111111114
676,gemini_15,581760267524090201,gemini_15_581760267524090201,1,0,0.06590524315834045,0.15304400523503622,39.55555555555556
677,gemini_15,6953508239976320619,gemini_15_6953508239976320619,9,1,0.04180418699979782,0.14300958977805245,34.22222222222222
678,gemini_15,3277923750127086414,gemini_15_3277923750127086414,1,0,0.053152330219745636,0.17241638236575657,28.11111111111111
679,gemini_15,7548993425757229628,gemini_15_7548993425757229628,9,1,0.05713961273431778,0.19519945647981432,39.77777777777778
680,gemini_15,-6279990636157230460,gemini_15_-6279990636157230460,0,0,,0.2422037124633789,25.0
681,gemini_15,118188261616235314,gemini_15_118188261616235314,0,0,,0.1058836579322815,29.0
682,gemini_15,-5235502803298372494,gemini_15_-5235502803298372494,2,0,0.08342932909727097,0.231568349732293,34.333333333333336
683,gemini_15,-4167232173491081067,gemini_15_-4167232173491081067,9,1,0.0791432335972786,0.19825116793314615,27.11111111111111
684,gemini_15,-772535222645847054,gemini_15_-772535222645847054,9,1,0.09425727277994156,0.20045338736640084,30.333333333333332
685,gemini_15,4674377172597032367,gemini_15_4674377172597032367,9,1,0.09722321480512619,0.15039630068673027,36.333333333333336
686,gemini_15,6226508042687117536,gemini_15_6226508042687117536,1,0,0.06076349318027496,0.19837876823213366,32.333333333333336
687,gemini_15,-1245347315923883205,gemini_15_-1245347315923883205,0,0,,0.2336464524269104,25.0
688,gemini_15,-7692626005730086866,gemini_15_-7692626005730086866,6,0,0.09987399727106094,0.23794829845428467,27.333333333333332
689,gemini_15,-7139303090218371925,gemini_15_-7139303090218371925,9,1,0.04392692446708679,0.13349103265338474,31.11111111111111
690,gemini_15,-1908574301602503560,gemini_15_-1908574301602503560,0,0,,0.10481786727905273,45.0
691,gemini_15,-7217508861008709260,gemini_15_-7217508861008709260,9,1,0.04115118086338043,0.11690593428081936,54.333333333333336
692,gemini_15,-2760636665613495925,gemini_15_-2760636665613495925,2,0,0.037567369639873505,0.09698061810599433,67.22222222222223
693,gemini_15,-3822068877860980934,gemini_15_-3822068877860980934,3,0,0.057581715285778046,0.15659298499425253,26.11111111111111
694,gemini_15,-420159000634361048,gemini_15_-420159000634361048,0,0,,0.16588151454925537,16.0
695,gemini_15,-6101296284834611487,gemini_15_-6101296284834611487,6,0,0.027325540781021118,0.15293039878209433,45.111111111111114
696,gemini_15,6590774506138796925,gemini_15_6590774506138796925,6,0,0.0849275216460228,0.22525517145792642,25.11111111111111
697,gemini_15,3505568910536708427,gemini_15_3505568910536708427,9,1,0.026784881949424744,0.16911780171924168,45.333333333333336
698,gemini_15,8776786827637128737,gemini_15_8776786827637128737,9,1,0.028258435428142548,0.09478559758928087,54.333333333333336
699,gemini_15,-744178892423388350,gemini_15_-744178892423388350,0,0,,0.2743632197380066,15.0
